Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,depth (ft),Chlorophyll RFU,Chlorophyll ug/L,fDOM QSU,fDOM RFU,ODO % sat,ODO mg/L,SpCond S/cm,BGA PC RFU,BGA PC ug/L,Turbidity FNU,pH,Temp C,,Vertical Position m,Battery V,Cable Pwr V,Pressure psi a,pH mV
8/20/2019,10:05:55,0,Owasco Lake Profile,0.2,0.6562,-0.09,0.32,-1.98,-0.66,95.5,8.3,1.8,0.29,0.32,12.23,8.68,22.335,,0.2,4.96,0,0.284,-114.7
8/20/2019,10:06:00,0,Owasco Lake Profile,0.2,0.6562,-0.09,0.33,-1.94,-0.65,95.3,8.29,1.7,0.33,0.37,11.83,8.66,22.298,,0.199,4.96,0,0.284,-113.8
8/20/2019,10:06:05,0,Owasco Lake Profile,0.2,0.6562,-0.06,0.45,-1.94,-0.65,95.2,8.28,1.7,0.31,0.35,11.52,8.65,22.259,,0.201,4.96,0,0.284,-113
8/20/2019,10:06:10,0,Owasco Lake Profile,0.2,0.6562,-0.09,0.33,-1.98,-0.66,95.2,8.29,1.7,0.28,0.32,11.25,8.64,22.222,,0.2,4.95,0,0.284,-112.3
8/20/2019,10:06:15,0,Owasco Lake Profile,0.2,0.6562,-0.11,0.23,-1.99,-0.67,95.3,8.3,1.6,0.32,0.35,11,8.63,22.187,,0.201,4.95,0,0.284,-111.7
8/20/2019,10:06:20,0,Owasco Lake Profile,0.2,0.6562,-0.14,0.12,-2.03,-0.68,95.3,8.31,1.6,0.28,0.31,10.83,8.62,22.158,,0.202,4.95,0,0.284,-111.2
8/20/2019,10:06:25,0,Owasco Lake Profile,0.2,0.6562,-0.13,0.16,-2.04,-0.68,95.4,8.32,1.6,0.28,0.31,10.67,8.6,22.137,,0.199,4.95,0,0.284,-110.4
8/20/2019,10:06:30,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.25,-2.02,-0.68,95.6,8.34,1.5,0.27,0.31,10.55,8.59,22.116,,0.2,4.96,0,0.285,-109.7
8/20/2019,10:06:35,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.35,-1.98,-0.66,95.9,8.37,1.5,0.27,0.3,10.55,8.59,22.104,,0.201,4.96,0,0.285,-109.3
8/20/2019,10:06:40,0,Owasco Lake Profile,0.201,0.659481,-0.1,0.29,-1.93,-0.65,96,8.38,1.5,0.29,0.33,10.43,8.37,22.088,,0.201,4.96,0,0.285,-96.8
8/20/2019,10:06:45,0,Owasco Lake Profile,0.201,0.659481,-0.13,0.16,-1.88,-0.63,95.8,8.37,1.4,0.29,0.33,10.14,8.29,22.054,,0.202,4.96,0,0.285,-92.5
8/20/2019,10:06:50,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.31,-1.85,-0.62,95.8,8.38,1.4,0.29,0.32,9.76,8.28,21.996,,0.202,4.96,0,0.285,-91.5
8/20/2019,10:06:55,0,Owasco Lake Profile,0.201,0.659481,-0.07,0.4,-1.86,-0.62,95.9,8.4,1.4,0.3,0.33,9.67,8.28,21.946,,0.202,4.96,0,0.285,-91.4
8/20/2019,10:07:00,0,Owasco Lake Profile,0.201,0.659481,-0.08,0.37,-1.91,-0.64,96.1,8.42,1.4,0.29,0.32,9.73,8.37,21.928,,0.2,4.96,0,0.285,-96.5
8/20/2019,10:07:05,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.33,-1.91,-0.64,96.3,8.44,1.3,0.31,0.34,9.84,8.4,21.92,,0.2,4.96,0,0.285,-98.3
8/20/2019,10:07:10,0,Owasco Lake Profile,0.201,0.659481,-0.1,0.3,-1.98,-0.66,96.6,8.46,1.3,0.3,0.33,10.05,8.43,21.926,,0.201,4.95,0,0.286,-100
8/20/2019,10:07:15,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.25,-1.95,-0.65,96.8,8.47,1.3,0.28,0.31,10.35,8.45,21.949,,0.202,4.95,0,0.286,-101.2
8/20/2019,10:07:20,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.33,-1.94,-0.65,96.9,8.48,1.3,0.29,0.33,10.5,8.45,21.964,,0.201,4.95,0,0.286,-101.7
8/20/2019,10:07:25,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.34,-1.95,-0.66,97,8.49,1.3,0.28,0.31,10.53,8.46,21.962,,0.202,4.95,0,0.286,-101.9
8/20/2019,10:07:30,0,Owasco Lake Profile,0.201,0.659481,-0.12,0.19,-1.92,-0.64,97,8.49,1.3,0.25,0.29,10.23,8.39,21.944,,0.202,4.95,0,0.286,-98.2
8/20/2019,10:07:35,0,Owasco Lake Profile,0.201,0.659481,-0.13,0.17,-1.95,-0.65,96.8,8.48,1.3,0.22,0.26,10,7.73,21.918,,0.201,4.95,0,0.286,-60.1
8/20/2019,10:07:40,0,Owasco Lake Profile,0.201,0.659481,-0.12,0.21,-1.95,-0.65,96.5,8.46,1.3,0.21,0.25,9.76,7.68,21.873,,0.203,4.94,0,0.286,-56.9
8/20/2019,10:07:45,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.23,-1.94,-0.65,96.3,8.45,1.2,0.21,0.25,9.68,7.57,21.82,,0.2,4.94,0,0.286,-50.9
8/20/2019,10:07:50,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.24,-1.96,-0.66,96.2,8.45,1.2,0.22,0.26,9.64,7.6,21.77,,0.201,4.94,0,0.286,-52.2
8/20/2019,10:07:55,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.24,-1.98,-0.66,96.2,8.45,1.2,0.22,0.26,9.68,7.59,21.735,,0.202,4.94,0,0.286,-51.7
8/20/2019,10:08:00,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.23,-1.99,-0.67,96.2,8.46,1.2,0.23,0.27,9.7,7.74,21.717,,0.202,4.95,0,0.286,-60.2
8/20/2019,10:08:05,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.27,-1.96,-0.66,96.3,8.47,1.2,0.23,0.27,9.77,7.53,21.706,,0.201,4.95,0,0.286,-48.6
8/20/2019,10:08:10,0,Owasco Lake Profile,0.201,0.659481,-0.11,0.27,-1.93,-0.65,96.3,8.47,1.2,0.23,0.27,9.79,7.56,21.695,,0.202,4.95,0,0.286,-50.2
8/20/2019,10:08:15,0,Owasco Lake Profile,0.201,0.659481,-0.08,0.36,-1.92,-0.64,96.3,8.47,1.2,0.27,0.3,9.78,7.51,21.683,,0.2,4.95,0,0.286,-47.3
8/20/2019,10:08:20,0,Owasco Lake Profile,0.201,0.659481,-0.08,0.38,-1.89,-0.64,96.3,8.48,1.2,0.26,0.3,9.79,7.65,21.662,,0.202,4.95,0,0.286,-55
8/20/2019,10:08:25,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.31,-1.91,-0.64,96.5,8.49,1.2,0.28,0.32,9.87,7.97,21.656,,0.201,4.95,0,0.286,-73.9
8/20/2019,10:08:30,0,Owasco Lake Profile,0.201,0.659481,-0.08,0.39,-1.91,-0.64,96.8,8.52,1.2,0.25,0.29,10.02,7.7,21.662,,0.201,4.95,0,0.286,-58.3
8/20/2019,10:08:35,0,Owasco Lake Profile,0.201,0.659481,-0.1,0.31,-1.92,-0.64,96.9,8.53,1.2,0.26,0.3,10.1,7.62,21.667,,0.203,4.95,0,0.286,-53.5
8/20/2019,10:08:40,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.32,-1.9,-0.64,96.9,8.53,1.2,0.26,0.3,10.09,7.54,21.655,,0.2,4.95,0,0.286,-49
8/20/2019,10:08:45,0,Owasco Lake Profile,0.201,0.659481,-0.04,0.54,-1.89,-0.63,96.8,8.53,1.2,0.27,0.31,10.01,7.56,21.654,,0.202,4.95,0,0.286,-50.1
8/20/2019,10:08:50,0,Owasco Lake Profile,0.201,0.659481,-0.04,0.54,-1.9,-0.64,96.9,8.53,1.2,0.28,0.32,9.99,7.82,21.649,,0.201,4.94,0,0.285,-65.1
8/20/2019,10:08:55,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.32,-1.89,-0.63,97,8.54,1.2,0.25,0.29,10.05,7.68,21.642,,0.2,4.94,0,0.285,-56.9
8/20/2019,10:09:00,0,Owasco Lake Profile,0.201,0.659481,-0.14,0.11,-1.92,-0.64,97,8.54,1.2,0.23,0.26,10.15,7.67,21.638,,0.201,4.93,0,0.285,-56.4
8/20/2019,10:09:05,0,Owasco Lake Profile,0.201,0.659481,-0.13,0.17,-1.92,-0.64,97.1,8.55,1.2,0.23,0.26,10.25,7.88,21.638,,0.201,4.93,0,0.285,-68.3
8/20/2019,10:09:10,0,Owasco Lake Profile,0.201,0.659481,-0.12,0.2,-1.92,-0.65,97.2,8.56,1.2,0.23,0.27,10.37,7.77,21.65,,0.203,4.94,0,0.285,-62.3
8/20/2019,10:09:15,0,Owasco Lake Profile,0.201,0.659481,-0.09,0.35,-1.92,-0.64,97.4,8.57,1.2,0.27,0.3,10.53,8.01,21.678,,0.201,4.94,0,0.285,-76.1
8/20/2019,10:09:20,0,Owasco Lake Profile,0.201,0.659481,-0.07,0.42,-1.89,-0.63,97.4,8.57,1.2,0.28,0.32,10.74,8.02,21.706,,0.201,4.94,0,0.285,-76.8
8/20/2019,10:09:25,0,Owasco Lake Profile,0.201,0.659481,-0.08,0.39,-1.86,-0.62,97.3,8.55,1.2,0.25,0.29,37.79,7.62,21.725,,0.2,4.94,0,0.285,-53.6
8/20/2019,10:09:30,0,Owasco Lake Profile,0.2,0.6562,-0.09,0.32,-1.84,-0.62,97,8.53,1.2,0.26,0.29,37.01,7.82,21.712,,0.199,4.94,0,0.284,-64.8
8/20/2019,10:09:35,0,Owasco Lake Profile,0.2,0.6562,-0.11,0.25,-1.85,-0.62,96.8,8.52,1.2,0.23,0.27,25.06,7.54,21.671,,0.2,4.94,0,0.284,-48.8
8/20/2019,10:09:40,0,Owasco Lake Profile,0.2,0.6562,-0.1,0.28,-1.89,-0.64,96.7,8.52,1.2,0.25,0.29,10.45,7.8,21.62,,0.206,4.94,0,0.284,-63.8
8/20/2019,10:09:45,0,Owasco Lake Profile,0.201,0.659481,-0.05,0.5,-1.87,-0.63,96.9,8.54,1.2,0.23,0.27,10.46,7.77,21.605,,0.205,4.94,0,0.285,-62.1
8/20/2019,10:09:50,0,Owasco Lake Profile,0.202,0.662762,0.03,0.85,-1.84,-0.62,97,8.55,1.2,0.23,0.27,9.97,7.65,21.63,,0.204,4.94,0,0.286,-55.4
8/20/2019,10:09:55,0,Owasco Lake Profile,0.202,0.662762,0,0.73,-1.83,-0.62,97.1,8.55,1.2,0.29,0.32,9.68,7.67,21.654,,0.204,4.94,0,0.287,-56.1
8/20/2019,10:10:00,0,Owasco Lake Profile,0.203,0.666043,-0.01,0.66,-1.79,-0.6,97,8.54,1.1,0.37,0.4,9.12,7.69,21.676,,0.204,4.94,0,0.288,-57.6
8/20/2019,10:10:05,0,Owasco Lake Profile,0.203,0.666043,0.03,0.82,-1.81,-0.61,97.1,8.54,1.1,0.38,0.42,9,7.84,21.688,,0.205,4.94,0,0.289,-66.2
8/20/2019,10:10:10,0,Owasco Lake Profile,0.204,0.669324,0.01,0.74,-1.79,-0.6,97.2,8.55,1.1,0.37,0.4,8.95,7.49,21.69,,0.205,4.93,0,0.29,-45.9
8/20/2019,10:10:15,0,Owasco Lake Profile,0.205,0.672605,-0.02,0.65,-1.77,-0.59,97.3,8.56,1.1,0.34,0.38,9,7.79,21.672,,0.206,4.93,0,0.291,-63.4
8/20/2019,10:10:20,0,Owasco Lake Profile,0.205,0.672605,-0.02,0.62,-1.8,-0.61,97.4,8.57,1.1,0.33,0.36,8.97,7.58,21.669,,0.206,4.93,0,0.291,-51.4
8/20/2019,10:10:25,0,Owasco Lake Profile,0.205,0.672605,0.04,0.87,-1.82,-0.61,97.4,8.57,1.1,0.33,0.36,8.98,7.61,21.672,,0.203,4.93,0,0.29,-53.1
8/20/2019,10:10:30,0,Owasco Lake Profile,0.204,0.669324,0.02,0.8,-1.89,-0.63,97.3,8.56,1.1,0.41,0.45,8.97,7.53,21.683,,0.204,4.93,0,0.29,-48.5
8/20/2019,10:10:35,0,Owasco Lake Profile,0.204,0.669324,-0.03,0.58,-1.92,-0.64,97.3,8.56,1.1,0.39,0.42,8.97,7.54,21.699,,0.203,4.93,0,0.29,-49
8/20/2019,10:10:40,0,Owasco Lake Profile,0.204,0.669324,-0.03,0.59,-1.92,-0.64,97.3,8.56,1,0.4,0.43,9.02,7.63,21.703,,0.204,4.93,0,0.29,-53.8
8/20/2019,10:10:45,0,Owasco Lake Profile,0.204,0.669324,-0.04,0.54,-1.94,-0.65,97.4,8.56,1,0.42,0.46,9.09,7.56,21.707,,0.205,4.93,0,0.29,-50.2
8/20/2019,10:10:50,0,Owasco Lake Profile,0.204,0.669324,-0.02,0.61,-1.9,-0.64,97.4,8.57,1,0.43,0.47,9.14,7.55,21.712,,0.205,4.93,0,0.29,-49.7
8/20/2019,10:10:55,0,Owasco Lake Profile,0.204,0.669324,0.03,0.83,-1.95,-0.65,97.3,8.55,1,0.41,0.44,9.11,7.47,21.722,,0.204,4.93,0,0.289,-44.7
8/20/2019,10:11:00,0,Owasco Lake Profile,0.204,0.669324,0.05,0.91,-1.9,-0.64,97.2,8.54,1,0.41,0.45,9.08,7.49,21.736,,0.203,4.93,0,0.289,-46
8/20/2019,10:11:05,0,Owasco Lake Profile,0.204,0.669324,0,0.73,-1.89,-0.64,97,8.52,1,0.36,0.39,9.05,7.5,21.753,,0.204,4.93,0,0.289,-46.5
8/20/2019,10:11:10,0,Owasco Lake Profile,0.204,0.669324,0.02,0.8,-1.91,-0.64,97,8.52,1,0.38,0.41,9.08,7.48,21.762,,0.202,4.93,0,0.289,-45.6
8/20/2019,10:11:15,0,Owasco Lake Profile,0.203,0.666043,0.01,0.76,-1.85,-0.62,97,8.52,1,0.34,0.37,9.36,7.45,21.753,,0.201,4.93,0,0.288,-43.4
8/20/2019,10:11:20,0,Owasco Lake Profile,0.203,0.666043,0.05,0.93,-1.88,-0.63,97.1,8.53,1.1,0.42,0.45,9.52,7.48,21.739,,0.201,4.93,0,0.288,-45.2
8/20/2019,10:11:25,0,Owasco Lake Profile,0.203,0.666043,0.07,1.01,-1.88,-0.63,97.2,8.54,1.1,0.47,0.5,9.55,7.38,21.714,,0.201,4.93,0,0.288,-39.7
8/20/2019,10:11:30,0,Owasco Lake Profile,0.203,0.666043,0.07,1.01,-1.88,-0.63,97.3,8.56,1.2,0.4,0.43,9.25,7.44,21.703,,0.202,4.92,0,0.287,-43.2
8/20/2019,10:11:35,0,Owasco Lake Profile,0.202,0.662762,-0.01,0.67,-1.88,-0.63,97.4,8.57,1.2,0.43,0.46,9.19,7.53,21.698,,0.201,4.92,0,0.287,-48.4
8/20/2019,10:11:40,0,Owasco Lake Profile,0.202,0.662762,-0.02,0.61,-1.87,-0.63,97.4,8.57,1.1,0.35,0.38,9.22,7.53,21.704,,0.2,4.92,0,0.287,-48.1
8/20/2019,10:11:45,0,Owasco Lake Profile,0.202,0.662762,-0.01,0.68,-1.88,-0.63,97.4,8.57,1.1,0.35,0.39,9.25,7.44,21.712,,0.201,4.92,0,0.286,-42.8
8/20/2019,10:11:50,0,Owasco Lake Profile,0.201,0.659481,0.03,0.83,-1.87,-0.63,97.3,8.55,1.1,0.36,0.4,9.28,7.47,21.722,,0.201,5.32,11.3,0.286,-44.7
8/20/2019,10:11:55,0,Owasco Lake Profile,0.201,0.659481,0,0.72,-1.89,-0.64,97.2,8.54,1.1,0.31,0.35,9.29,7.49,21.769,,0.2,5.32,11.3,0.286,-45.7
8/20/2019,10:12:00,0,Owasco Lake Profile,0.201,0.659481,0,0.71,-1.9,-0.64,97.1,8.52,1.1,0.26,0.3,9.28,7.48,21.821,,0.201,5.33,11.3,0.285,-45.3
8/20/2019,10:12:05,0,Owasco Lake Profile,0.201,0.659481,0.02,0.81,-1.84,-0.62,97.1,8.52,1.1,0.27,0.31,9.24,7.48,21.844,,0.2,5.33,11.3,0.285,-45.4
8/20/2019,10:12:10,0,Owasco Lake Profile,0.201,0.659481,0.02,0.81,-1.81,-0.61,97.2,8.53,1.1,0.32,0.36,9.28,7.51,21.801,,0.201,5.34,11.3,0.285,-47.2
